wavelength,flux
4213.393966740726,1.3350584970743216e-16
4215.810753860429,1.578716838711999e-16
4218.227540980132,1.0753596165521167e-16
4220.6443280998365,1.4370511030408768e-16
4223.061115219539,1.1145542014029776e-16
4225.477902339243,1.13822808003717e-16
4227.894689458946,1.3675234889596407e-16
4230.3114765786495,1.312171937199857e-16
4232.728263698353,1.609416583902139e-16
4235.145050818057,1.2014476247306279e-16
4237.56183793776,8.793016059448108e-17
4239.978625057463,9.81448013281185e-17
4242.395412177167,7.886730767114339e-17
4244.81219929687,5.933086556687132e-17
4247.228986416575,8.000103537855474e-17
4249.645773536277,1.5752160457428204e-16
4252.062560655981,1.6816122969313203e-16
4254.479347775684,1.3380588596115143e-16
4256.896134895388,6.308625111273463e-17
4259.312922015091,1.56625376629558e-16
4261.729709134795,1.9402450559040608e-16
4264.146496254498,1.013876245357575e-16
4266.563283374201,1.7313505111776647e-16
4268.980070493905,1.5594028329477334e-16
4271.3968576136085,1.6565288849686034e-16
4273.813644733312,1.1822760556267963e-16
4276.230431853015,1.1986008018413722e-16
4278.647218972719,1.308639351005744e-16
4281.0640060924225,1.407938117223228e-16
4283.480793212126,1.1761003757749e-16
4285.897580331829,9.275331782944732e-17
4288.314367451532,1.2688439800956026e-16
4290.731154571236,1.4574001817003895e-16
4293.14794169094,1.4844955776145851e-16
4295.564728810643,1.5580251399067464e-16
4297.981515930346,1.3580357378199842e-16
4300.39830305005,1.0588172796183013e-16
4302.8150901697545,8.759039805943518e-17
4305.231877289457,1.2000507099771112e-16
4307.64866440916,1.5748500431842404e-16
4310.065451528863,5.782158104329444e-17
4312.4822386485675,1.4682761668270768e-16
4314.899025768271,1.0178560401792014e-16
4317.315812887974,1.299641981868274e-16
4319.732600007677,1.0184072212936628e-16
4322.1493871273815,1.5365959765643912e-16
4324.566174247085,1.4556459667920803e-16
4326.982961366788,1.4817054947919755e-16
4329.399748486491,1.203839967756911e-16
4331.8165356061945,1.0796011572100134e-16
4334.233322725899,8.198278011129958e-17
4336.650109845602,1.2133186823104475e-16
4339.066896965305,1.307068417274442e-16
4341.4836840850085,1.714414120927343e-16
4343.900471204713,1.9229974313287435e-16
4346.317258324416,2.0307630656727763e-16
4348.734045444119,1.4597139780767651e-16
4351.150832563822,1.1578458950599611e-16
4353.567619683526,1.0184757697777004e-16
4355.98440680323,1.6143142997665155e-16
4358.401193922933,1.2852414292453911e-16
4360.817981042636,1.2735666948315731e-16
4363.23476816234,1.6570624618543555e-16
4365.651555282044,8.451657780876809e-17
4368.068342401747,1.1681243880768723e-16
4370.48512952145,1.3725369428902174e-16
4372.901916641154,1.2553264672898955e-16
4375.318703760857,1.2835640917146756e-16
4377.735490880561,1.371669009184358e-16
4380.152278000264,1.0382735312389308e-16
4382.569065119968,1.2585627167983144e-16
4384.985852239671,1.1547811595073898e-16
4387.402639359375,1.462293214593777e-16
4389.819426479078,5.836815490434916e-17
4392.236213598781,1.4486810541817782e-16
4394.653000718485,1.5921816996167394e-16
4397.069787838189,1.3912142357415582e-16
4399.486574957892,1.150333425971533e-16
4401.903362077595,1.414091461741968e-16
4404.320149197299,1.1918765846100142e-16
4406.736936317002,1.2509560180304854e-16
4409.153723436707,1.3279684521134635e-16
4411.570510556409,1.2014826018601262e-16
4413.987297676113,1.2908512259779374e-16
4416.404084795816,1.417215393824187e-16
4418.82087191552,1.3345980093360726e-16
4421.237659035223,9.462691911649812e-17
4423.6544461549265,1.106048571723182e-16
4426.07123327463,8.817123443635983e-17
4428.488020394333,1.27707143490211e-16
4430.904807514037,1.589217887996823e-16
4433.3215946337405,1.482028430842572e-16
4435.738381753444,1.0757984379388158e-16
4438.155168873147,8.687694143429837e-17
4440.571955992851,8.941114048434191e-17
4442.988743112554,9.473090538017136e-17
4445.405530232258,1.6045843793437803e-16
4447.822317351961,1.016972073301448e-16
4450.239104471664,1.1727043877485992e-16
4452.655891591368,1.4162870885587707e-16
4455.072678711072,1.264299136812789e-16
4457.489465830775,1.020151752699604e-16
4459.906252950478,1.4072801235785546e-16
4462.323040070182,1.199053813376278e-16
4464.739827189886,9.049850528902911e-17
4467.156614309589,9.002892977573921e-17
4469.573401429292,7.984243049756894e-17
4471.990188548995,9.678943174316041e-17
