wavelength,flux
4359.108237559005,1.726687616817697e-16
4361.53072398819,1.6832578590970802e-16
4363.953210417377,1.6314231403939604e-16
4366.375696846563,1.5260250854208264e-16
4368.79818327575,1.6945551832999974e-16
4371.220669704935,1.5871873417540027e-16
4373.643156134121,1.679912239502267e-16
4376.065642563308,1.9171426377127342e-16
4378.488128992494,1.754846608474635e-16
4380.91061542168,1.6976408900382334e-16
4383.333101850866,1.663533355540973e-16
4385.7555882800525,1.8130889797223744e-16
4388.178074709239,1.5011918093600892e-16
4390.600561138424,1.487144889697174e-16
4393.023047567611,1.691745526333652e-16
4395.445533996797,1.8862344671819572e-16
4397.868020425984,1.7596284102348346e-16
4400.290506855169,1.7665990734976863e-16
4402.712993284355,1.757118308575885e-16
4405.135479713542,1.562974796634885e-16
4407.557966142728,1.8987536391554908e-16
4409.980452571914,1.744557453058307e-16
4412.4029390011,1.5174556969707274e-16
4414.8254254302865,1.708146774961772e-16
4417.247911859473,1.618324453552289e-16
4419.670398288658,1.8065224713965487e-16
4422.092884717845,1.767716297858103e-16
4424.515371147031,1.70915395804158e-16
4426.9378575762175,1.7966782066426616e-16
4429.360344005403,1.8281218930866112e-16
4431.782830434589,1.875245756368356e-16
4434.205316863776,1.482509954009148e-16
4436.627803292962,1.5070049363480375e-16
4439.050289722148,1.6098382097522082e-16
4441.472776151334,1.495715114743438e-16
4443.8952625805205,1.638015759954402e-16
4446.317749009707,1.723309908482874e-16
4448.740235438892,1.8658859552583328e-16
4451.162721868079,1.6113935113333796e-16
4453.585208297265,1.8579739693663603e-16
4456.0076947264515,1.572899435620563e-16
4458.430181155637,1.5721943022720542e-16
4460.852667584823,1.593439055216101e-16
4463.27515401401,1.6345758355621808e-16
4465.697640443196,1.554815020341117e-16
4468.120126872382,1.694479596793445e-16
4470.542613301568,1.6999407670462496e-16
4472.965099730754,1.4079610196895023e-16
4475.387586159941,1.6588560194539575e-16
4477.810072589126,1.5910452280999555e-16
4480.232559018314,1.640058784106401e-16
4482.6550454475,1.483885511852179e-16
4485.0775318766855,1.6823558352272706e-16
4487.500018305871,1.5816209531144054e-16
4489.922504735058,1.8664598474985422e-16
4492.344991164244,1.6131470660652442e-16
4494.76747759343,1.4876704314309404e-16
4497.189964022616,1.6115185841371343e-16
4499.612450451803,1.697140393517522e-16
4502.034936880989,1.6866654199444663e-16
4504.457423310175,1.552637787520571e-16
4506.87990973936,1.4896665728885383e-16
4509.302396168548,1.5233775532468678e-16
