wavelength,flux
3978.784367635507,7.842966739999999e-16
3979.728004713276,7.766965989999999e-16
3980.671641791045,7.60209429e-16
3981.6152788688137,7.554763019999999e-16
3982.558915946583,7.66802078e-16
3983.502553024352,7.75478368e-16
3984.4461901021214,7.82967493e-16
3985.3898271798903,7.866621279999999e-16
3986.3334642576588,7.821531199999999e-16
3987.277101335428,7.883996049999999e-16
3988.2197564807543,7.9961886900000005e-16
3989.1633935585232,7.933568509999999e-16
3990.1070306362926,7.93376822e-16
3991.050667714061,7.878670450000001e-16
3991.9943047918305,7.95449368e-16
3992.9379418695994,8.189397019999999e-16
3993.881578947369,8.00257941e-16
3994.8252160251377,7.68000338e-16
3995.7688531029066,7.54650834e-16
3996.7124901806756,7.777417479999999e-16
3997.656127258445,8.08694579e-16
3998.599764336214,8.307714099999999e-16
3999.5434014139832,8.008592899999999e-16
4000.4870384917517,7.537166350000001e-16
4001.4306755695206,7.604868039999999e-16
4002.373330714847,8.00366672e-16
4003.316967792616,7.884817079999999e-16
4004.2606048703847,7.744731609999999e-16
4005.204241948154,8.1884206600000015e-16
4006.147879025923,8.40508382e-16
4007.0915161036924,8.091339409999999e-16
4008.0351531814613,7.912598959999999e-16
4008.97879025923,8.00468746e-16
4009.922427336999,8.10891389e-16
4010.8660644147685,7.95806627e-16
4011.8097014925374,7.945994909999999e-16
4012.753338570307,8.270945269999999e-16
4013.6969756480753,8.360015929999999e-16
4014.6406127258447,8.17630492e-16
4015.5842498036136,8.049378120000001e-16
4016.5278868813825,7.83344723e-16
4017.4705420267087,7.82676804e-16
4018.4141791044776,8.145638339999999e-16
4019.3578161822466,8.132834710000001e-16
4020.301453260016,8.12662151e-16
4021.245090337785,8.41404858e-16
4022.1887274155542,8.38795314e-16
4023.132364493323,8.11770113e-16
4024.0760015710916,8.212274909999999e-16
4025.019638648861,8.185957569999999e-16
4025.9632757266304,8.12100744e-16
4026.9069128044,8.205529150000001e-16
4027.850549882168,8.341331949999999e-16
4028.794186959937,8.215270559999999e-16
4029.7378240377066,8.08011127e-16
4030.681461115475,8.38105205e-16
4031.6250981932444,8.416445100000001e-16
4032.56775333857,8.16061659e-16
4033.5113904163395,8.13050476e-16
4034.455027494109,8.236728289999999e-16
4035.3986645718774,8.256477389999999e-16
4036.3423016496463,8.331080169999999e-16
4037.2859387274157,8.15329389e-16
4038.229575805185,7.987978390000001e-16
4039.1732128829535,8.257941929999999e-16
4040.116849960723,8.489516770000001e-16
4041.060487038492,8.364342979999999e-16
4042.004124116261,8.350119190000001e-16
4042.9477611940297,8.358351679999999e-16
4043.891398271799,8.171511879999999e-16
4044.8350353495684,8.124557839999999e-16
4045.7786724273365,8.229139309999999e-16
4046.722309505106,8.2103e-16
4047.664964650432,8.193746259999999e-16
4048.6086017282014,8.16472174e-16
4049.552238805971,7.908782279999999e-16
4050.495875883739,8.211231979999999e-16
4051.439512961508,8.63514974e-16
4052.3831500392776,8.46406484e-16
4053.326787117047,8.39376692e-16
4054.2704241948154,8.567914039999999e-16
4055.2140612725843,8.531278349999999e-16
4056.1576983503537,8.33358764e-16
4057.101335428123,8.297817359999998e-16
4058.0449725058916,8.30627175e-16
4058.988609583661,8.2500201e-16
4059.93224666143,8.132812519999999e-16
4060.8758837391983,7.93583189e-16
4061.8195208169677,8.01848964e-16
4062.762175962294,8.320628679999999e-16
4063.705813040063,8.409987809999999e-16
4064.649450117832,8.356088300000001e-16
4065.5930871956007,8.24265302e-16
4066.53672427337,8.34623594e-16
4067.4803613511394,8.68856107e-16
4068.4239984289084,8.571863859999999e-16
4069.367635506677,8.431489919999999e-16
4070.311272584446,8.478976519999999e-16
4071.2549096622156,8.298527439999999e-16
4072.198546739985,8.403619279999999e-16
4073.142183817753,8.524754489999999e-16
4074.0858208955224,8.20803662e-16
4075.0294579732918,7.884062619999999e-16
4075.97309505106,7.960196509999998e-16
4076.9167321288296,8.29990322e-16
4077.8593872741553,8.37710223e-16
4078.8030243519247,8.24620342e-16
4079.746661429694,8.20000384e-16
4080.6902985074626,8.044651649999999e-16
4081.633935585232,8.10310011e-16
4082.577572663001,8.402731679999999e-16
4083.5212097407702,8.434086149999999e-16
4084.4648468185387,8.38424741e-16
4085.408483896308,8.391614489999999e-16
4086.3521209740775,8.248267089999999e-16
4087.2957580518464,8.080910109999999e-16
4088.239395129615,8.014406679999999e-16
4089.1830322073843,8.1210962e-16
4090.1266692851536,8.150054149999999e-16
4091.070306362922,8.128773940000001e-16
4092.013943440691,8.159418329999999e-16
4092.956598586017,8.1014358600000005e-16
4093.9002356637866,8.205396009999999e-16
4094.843872741556,8.07642773e-16
4095.787509819324,7.879779949999999e-16
4096.731146897094,7.82006666e-16
4097.674783974863,7.78999921e-16
4098.618421052632,7.775952939999999e-16
4099.5620581304,7.77985838e-16
4100.5056952081695,7.724338999999999e-16
4101.449332285939,7.949523119999999e-16
4102.392969363708,7.837308289999999e-16
4103.336606441477,7.780879119999999e-16
4104.280243519246,8.02907427e-16
4105.2238805970155,8.05113113e-16
4106.167517674784,7.945773009999999e-16
4107.111154752553,7.86038589e-16
4108.053809897879,7.84161315e-16
4108.997446975648,7.68202267e-16
4109.941084053417,7.601850199999999e-16
4110.884721131186,7.758511600000001e-16
4111.828358208955,7.854549919999999e-16
4112.771995286725,7.779458959999999e-16
4113.715632364494,7.801138589999999e-16
4114.6592694422625,7.91967757e-16
4115.602906520032,8.059763039999999e-16
4116.5465435978,7.947858869999999e-16
4117.49018067557,7.77173684e-16
4118.433817753338,7.870504529999999e-16
4119.377454831108,7.96348063e-16
4120.321091908877,7.82696775e-16
4121.264728986645,7.68501832e-16
4122.208366064415,7.725204409999999e-16
4123.151021209741,7.88790149e-16
4124.09465828751,7.827766590000001e-16
4125.03829536528,7.663094599999999e-16
4125.981932443047,7.72318512e-16
4126.925569520817,7.83799618e-16
4127.869206598586,7.80278065e-16
4128.812843676355,7.58001524e-16
4129.756480754124,7.55416389e-16
4130.700117831893,7.600896029999999e-16
4131.643754909663,7.52868977e-16
4132.587391987432,7.655305909999998e-16
4133.5310290652005,7.673523899999999e-16
4134.47466614297,7.76856367e-16
4135.418303220738,7.91632688e-16
4136.361940298507,7.807396170000001e-16
4137.304595443833,7.675543189999999e-16
4138.248232521602,7.822596319999999e-16
4139.191869599372,7.85448335e-16
4140.135506677141,7.705499690000001e-16
4141.07914375491,7.56654591e-16
