wavelength,flux,fluxerr
3601.022259715248,6.183304570058931e-15,-4.370824990795158e-19
3603.2983693186793,6.202465560422619e-15,-4.370824990795158e-19
3605.574478922111,7.409343054850663e-15,-4.370824990795158e-19
3607.8495937223947,7.14475361879172e-15,-4.370824990795158e-19
3610.125703325826,6.239639647718069e-15,-4.370824990795158e-19
3612.4008181261097,7.102899658273803e-15,-4.370824990795158e-19
3614.676927729541,7.046873628846338e-15,-4.370824990795158e-19
3616.9520425298247,7.364707660247695e-15,-4.370824990795158e-19
3619.2281521332566,6.897956530927631e-15,-4.370824990795158e-19
3621.5042617366876,6.742107922669985e-15,-4.370824990795158e-19
3623.779376536971,6.235577870958946e-15,-4.370824990795158e-19
3626.055486140403,6.590409390666225e-15,-4.370824990795158e-19
3628.330600940686,6.181847628395333e-15,-4.370824990795158e-19
3630.606710544118,7.18091226189739e-15,-4.370824990795158e-19
3632.8818253444015,6.7872731142415345e-15,-4.370824990795158e-19
3635.157934947833,6.2644076559992414e-15,-4.370824990795158e-19
3637.434044551265,6.412618357959841e-15,-4.370824990795158e-19
3639.709159351548,6.117212398228423e-15,-4.370824990795158e-19
3641.9852689549793,5.79549318905747e-15,-4.370824990795158e-19
3644.260383755263,6.089265608135763e-15,-4.370824990795158e-19
3646.5364933586943,6.759061425664584e-15,-4.370824990795158e-19
3648.811608158978,6.757648633748367e-15,-4.370824990795158e-19
3651.0877177624097,6.359241313375282e-15,-4.370824990795158e-19
3653.362832562693,6.1735033261401786e-15,-4.370824990795158e-19
3655.6389421661243,6.214385992215697e-15,-4.370824990795158e-19
3657.915051769556,6.773851591037477e-15,-4.370824990795158e-19
3660.1901665698397,6.516767612033434e-15,-4.370824990795158e-19
3662.4662761732716,6.321051781890052e-15,-4.370824990795158e-19
3664.7413909735546,5.857656033371001e-15,-4.370824990795158e-19
3667.017500576986,6.575884123777624e-15,-4.370824990795158e-19
3669.292615377269,6.875925806984128e-15,-4.370824990795158e-19
3671.568724980701,6.235224672979892e-15,-4.370824990795158e-19
3673.8448345841325,6.659238846834404e-15,-4.370824990795158e-19
3676.1199493844165,7.105901841095764e-15,-4.370824990795158e-19
3678.396058987848,7.396804526594241e-15,-4.370824990795158e-19
3680.671173788131,6.712350992934672e-15,-4.370824990795158e-19
